age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
33,Private,129529,9,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
46,Private,168191,9,Non-Married,Other,Non-Husband,White,Male,0,0,2,Non-US,0
55,Private,178282,9,Married,Other,Husband,White,Male,0,0,40,US,0
42,Private,172641,4,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,0
42,Non-Private,209818,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,55,US,0
55,Private,286230,7,Non-Married,Other,Non-Husband,White,Female,0,0,20,US,0
27,Private,501172,3,Married,Other,Husband,White,Male,0,0,40,Non-US,0
65,Private,178934,9,Non-Married,Other,Non-Husband,Non-White,Female,0,0,20,Non-US,0
44,Non-Private,399155,9,Non-Married,Other,Non-Husband,Non-White,Female,0,0,40,US,0
51,Non-Private,170086,13,Married,Other,Husband,White,Male,0,0,45,US,1
26,Private,102476,13,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
60,Private,52152,14,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,50,US,0
56,Non-Private,198277,8,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
37,Private,545483,12,Married,Other,Husband,White,Male,0,0,40,US,0
30,Private,53285,9,Married,Other,Husband,White,Male,0,0,52,US,1
45,Private,72393,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,38,US,0
17,Private,120676,7,Non-Married,Other,Non-Husband,White,Female,0,0,16,US,0
22,Private,205604,3,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,30,Non-US,0
47,Private,148995,14,Married,Managerial-Specialist,Husband,White,Male,0,0,65,US,1
70,Non-Private,99554,13,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
20,Private,177896,9,Non-Married,Other,Non-Husband,Non-White,Male,0,0,40,US,0
42,Non-Private,284403,9,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Male,0,0,40,US,0
23,Non-Private,57711,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,Non-US,0
20,Private,344394,10,Non-Married,Other,Non-Husband,White,Female,0,0,30,US,0
38,Private,164050,10,Married,Other,Husband,Non-White,Male,0,0,40,US,1
48,Private,168462,9,Married,Other,Husband,White,Male,0,0,40,US,0
26,Private,176008,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
34,Private,168768,12,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,35,US,0
29,Private,247151,7,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
53,Non-Private,205288,9,Married,Managerial-Specialist,Non-Husband,White,Female,7688,0,35,US,1
43,Non-Private,180599,9,Non-Married,Other,Non-Husband,White,Male,0,0,35,US,0
37,Non-Private,26898,12,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
37,Non-Private,166744,9,Non-Married,Other,Non-Husband,White,Female,0,0,20,US,0
39,Private,230329,9,Married,Other,Husband,White,Male,0,0,35,US,0
37,Private,167396,9,Married,Other,Husband,White,Male,0,0,40,Non-US,0
22,Private,53702,6,Married,Other,Husband,White,Male,0,0,40,US,0
33,Private,296453,14,Married,Other,Husband,White,Male,0,0,15,US,0
53,Private,295896,7,Married,Other,Husband,White,Male,0,0,45,US,0
45,Non-Private,30219,10,Married,Other,Husband,White,Male,0,0,40,US,1
24,Private,114292,10,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
31,Private,101761,9,Married,Other,Husband,White,Male,0,0,51,US,0
45,Private,343377,10,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
30,Private,31985,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
42,Non-Private,443508,16,Married,Managerial-Specialist,Husband,White,Male,0,0,45,US,1
58,Non-Private,205267,13,Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,1
47,Non-Private,29819,14,Married,Managerial-Specialist,Husband,Non-White,Male,0,1977,50,US,1
28,Private,81540,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
57,Non-Private,317690,14,Married,Managerial-Specialist,Husband,White,Male,7688,0,60,US,1
58,Private,197319,13,Married,Managerial-Specialist,Husband,White,Male,0,0,45,US,1
35,Private,171393,9,Married,Other,Husband,White,Male,0,0,50,US,0
25,Private,182771,10,Non-Married,Other,Non-Husband,Non-White,Male,0,0,40,US,0
47,Private,125892,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
49,Private,268234,6,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
52,Non-Private,338816,14,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,70,US,1
53,Non-Private,190762,9,Married,Managerial-Specialist,Husband,White,Male,0,0,45,US,1
20,Private,126038,10,Non-Married,Other,Non-Husband,White,Female,0,0,20,US,0
18,Private,353358,10,Non-Married,Other,Non-Husband,White,Male,0,0,16,US,0
26,Non-Private,187652,9,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,78,US,1
17,Private,99237,7,Non-Married,Other,Non-Husband,White,Male,0,0,30,US,0
27,Private,203160,9,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
30,Private,261677,5,Non-Married,Other,Non-Husband,Non-White,Male,0,0,40,US,0
28,Private,142443,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
62,Non-Private,194276,14,Married,Managerial-Specialist,Husband,White,Male,7688,0,40,US,1
51,Private,220537,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
25,Private,255647,9,Married,Other,Non-Husband,White,Female,0,0,25,Non-US,0
25,Private,69847,13,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,0
25,Private,81286,9,Non-Married,Other,Non-Husband,White,Male,2174,0,40,US,0
55,Non-Private,171870,9,Married,Managerial-Specialist,Husband,White,Male,0,0,46,US,1
32,Non-Private,220148,9,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
62,Non-Private,203525,4,Married,Other,Husband,White,Male,2829,0,40,US,0
24,Non-Private,32921,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
51,Private,57101,5,Married,Other,Husband,White,Male,0,0,40,US,0
46,Private,353219,5,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
60,Private,33266,9,Married,Other,Husband,White,Male,0,0,40,US,0
33,Private,30612,10,Married,Other,Husband,White,Male,0,0,40,US,0
30,Private,188798,10,Non-Married,Other,Non-Husband,White,Female,0,0,20,US,0
21,Private,280081,10,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
21,Private,202214,12,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,10,US,0
38,Private,314310,14,Married,Managerial-Specialist,Husband,White,Male,0,0,45,US,0
35,Private,238342,9,Married,Other,Husband,White,Male,0,0,40,US,0
33,Private,184833,9,Non-Married,Other,Non-Husband,White,Female,0,0,35,US,0
36,Private,257250,9,Married,Other,Husband,White,Male,0,0,35,US,0
34,Private,195576,13,Married,Managerial-Specialist,Husband,White,Male,0,0,50,US,1
33,Private,112584,10,Non-Married,Other,Non-Husband,White,Female,0,0,25,US,0
32,Private,104525,9,Married,Other,Husband,White,Male,2407,0,40,US,0
40,Private,224658,13,Married,Other,Husband,White,Male,0,0,45,US,1
30,Private,119411,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
61,Private,115023,10,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
41,Non-Private,134724,11,Married,Other,Non-Husband,White,Female,3103,0,40,US,1
27,Private,216858,16,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,52,US,0
47,Private,39530,9,Non-Married,Other,Non-Husband,White,Female,0,0,4,US,0
47,Private,159550,9,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,0
38,Non-Private,280169,13,Married,Other,Husband,White,Male,7298,0,50,US,1
36,Private,343476,9,Non-Married,Other,Non-Husband,White,Male,0,0,30,US,0
52,Private,254680,9,Married,Other,Husband,Non-White,Male,0,0,99,US,0
56,Private,146554,9,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,0
41,Non-Private,523910,13,Married,Other,Husband,Non-White,Male,0,0,40,US,0
28,Private,99478,9,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,40,US,0
43,Private,40024,7,Non-Married,Other,Non-Husband,White,Male,0,0,42,US,0
33,Private,217460,12,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
18,Private,212370,9,Married,Other,Husband,White,Male,0,0,25,US,0
48,Non-Private,247043,9,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
23,Private,134997,9,Non-Married,Other,Non-Husband,White,Female,0,0,80,US,0
63,Private,275034,13,Married,Other,Husband,White,Male,0,1740,35,US,0
35,Private,199288,7,Non-Married,Other,Non-Husband,White,Male,0,0,90,US,0
28,Private,118861,6,Married,Other,Non-Husband,Non-White,Female,0,0,48,Non-US,0
41,Private,266510,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
36,Non-Private,242080,15,Married,Managerial-Specialist,Husband,White,Male,0,0,80,US,1
71,Private,169114,10,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,1429,40,US,0
32,Private,140092,7,Married,Other,Husband,White,Male,0,0,40,US,0
20,Non-Private,312427,9,Married,Other,Husband,Non-White,Male,0,0,30,Non-US,0
42,Non-Private,219682,14,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,45,US,0
36,Non-Private,72338,13,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,40,US,1
36,Private,257380,9,Married,Other,Husband,Non-White,Male,0,0,35,US,0
28,Private,139903,13,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,0
44,Non-Private,277788,7,Married,Other,Husband,White,Male,0,0,60,Non-US,1
48,Non-Private,32825,9,Married,Other,Husband,White,Male,0,0,40,US,0
26,Non-Private,176756,9,Married,Other,Husband,White,Male,0,0,75,US,1
44,Private,188436,13,Married,Managerial-Specialist,Husband,White,Male,0,0,45,US,0
23,Private,163090,12,Non-Married,Other,Non-Husband,White,Male,0,0,20,US,0
39,Non-Private,65324,15,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,55,US,1
30,Private,316470,5,Non-Married,Other,Non-Husband,White,Male,0,0,40,Non-US,0
53,Private,103586,13,Married,Other,Husband,White,Male,0,0,55,US,0
42,Private,340234,9,Married,Other,Husband,Non-White,Male,15024,0,40,US,1
51,Non-Private,196504,9,Non-Married,Other,Non-Husband,White,Male,0,0,38,US,0
35,Non-Private,112008,10,Married,Other,Husband,White,Male,0,0,40,Non-US,0
41,Private,109762,9,Non-Married,Other,Non-Husband,White,Male,0,0,45,US,0
39,Private,294919,9,Non-Married,Other,Non-Husband,White,Male,0,0,60,US,0
40,Non-Private,306495,13,Married,Managerial-Specialist,Husband,White,Male,0,0,35,US,0
39,Non-Private,113749,5,Married,Other,Husband,White,Male,0,0,40,US,0
31,Private,242984,10,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
39,Private,101192,9,Married,Other,Husband,White,Male,0,0,40,US,1
36,Private,123983,13,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,55,Non-US,1
44,Private,298885,9,Married,Other,Husband,White,Male,0,0,40,US,0
44,Private,344920,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,1617,20,US,0
29,Private,200515,10,Married,Managerial-Specialist,Husband,White,Male,0,0,38,US,0
26,Non-Private,70447,9,Married,Other,Husband,Non-White,Male,0,0,40,US,1
62,Non-Private,76720,13,Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
49,Private,459556,11,Married,Other,Husband,Non-White,Male,0,0,50,US,0
33,Private,144064,13,Married,Managerial-Specialist,Husband,White,Male,0,0,50,US,0
37,Non-Private,24106,9,Married,Other,Husband,White,Male,0,0,30,US,0
46,Non-Private,55377,13,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,40,US,1
19,Private,42069,9,Non-Married,Other,Non-Husband,White,Male,2176,0,45,US,0
35,Private,38294,9,Married,Other,Husband,White,Male,0,0,40,US,0
24,Non-Private,403471,10,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,48,US,0
21,Private,194723,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,Non-US,0
33,Private,419895,3,Non-Married,Other,Non-Husband,White,Male,0,0,40,Non-US,0
50,Private,208630,14,Non-Married,Other,Non-Husband,White,Female,0,0,50,US,1
19,Private,183532,10,Non-Married,Other,Non-Husband,White,Male,0,0,25,US,0
34,Non-Private,143078,11,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
42,Private,165815,11,Married,Other,Husband,White,Male,0,0,40,US,0
43,Non-Private,85440,14,Married,Managerial-Specialist,Husband,White,Male,0,0,45,US,1
36,Private,465326,9,Married,Other,Husband,White,Male,0,0,40,US,0
46,Private,35406,4,Non-Married,Other,Non-Husband,White,Female,0,0,32,US,0
18,Private,245486,9,Non-Married,Other,Non-Husband,White,Female,0,0,20,US,0
44,Non-Private,96249,10,Married,Managerial-Specialist,Husband,White,Male,3411,0,40,US,0
63,Non-Private,241404,10,Non-Married,Other,Non-Husband,White,Female,0,0,35,US,0
51,Non-Private,22211,9,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,37,US,1
62,Private,196891,13,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
43,Private,185860,13,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
46,Non-Private,114396,14,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
26,Private,262617,9,Married,Other,Husband,White,Male,0,0,48,US,0
31,Non-Private,116677,9,Married,Other,Husband,White,Male,0,0,40,US,0
39,Non-Private,152587,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
37,Non-Private,133526,13,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
25,Non-Private,260754,13,Non-Married,Other,Non-Husband,Non-White,Male,0,0,40,US,0
22,Private,219086,10,Married,Other,Husband,White,Male,0,0,55,US,0
42,Non-Private,83953,10,Married,Other,Husband,White,Male,0,0,70,US,0
31,Private,87891,9,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
20,Private,528616,3,Non-Married,Other,Non-Husband,White,Male,0,0,40,Non-US,0
43,Private,245525,13,Married,Other,Husband,White,Male,0,0,38,US,0
43,Private,388725,12,Married,Other,Husband,White,Male,0,0,40,US,0
54,Private,143804,6,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
26,Private,274724,10,Non-Married,Other,Non-Husband,White,Male,0,0,40,Non-US,0
48,Private,109421,13,Married,Managerial-Specialist,Husband,White,Male,0,0,55,US,0
23,Private,32950,10,Non-Married,Other,Non-Husband,White,Male,4101,0,40,US,0
24,Private,308285,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
69,Non-Private,61958,9,Married,Other,Husband,White,Male,1424,0,6,US,0
17,Non-Private,254859,7,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,20,US,0
40,Private,247245,5,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
28,Private,54042,11,Non-Married,Other,Non-Husband,White,Female,2463,0,35,US,0
26,Non-Private,352768,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
51,Private,173987,5,Married,Other,Husband,White,Male,0,0,40,US,0
20,Private,183594,10,Non-Married,Other,Non-Husband,White,Male,0,0,50,US,0
30,Private,159123,9,Married,Other,Husband,White,Male,0,0,45,US,0
23,Private,268525,13,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,50,US,0
26,Non-Private,214215,7,Married,Other,Non-Husband,White,Male,0,0,50,US,0
41,Private,183850,9,Non-Married,Other,Non-Husband,White,Male,0,0,50,US,0
40,Private,201908,11,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
29,Non-Private,109621,9,Married,Other,Husband,White,Male,0,0,40,US,0
27,Private,197380,12,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
27,Private,315640,14,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Male,0,0,20,Non-US,0
18,Private,215110,9,Non-Married,Other,Non-Husband,Non-White,Male,0,0,40,US,0
35,Private,406051,16,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,80,US,1
43,Private,281315,10,Non-Married,Other,Non-Husband,White,Male,0,0,42,US,0
48,Private,99127,11,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
53,Private,30290,9,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
70,Private,278139,9,Married,Other,Husband,White,Male,3432,0,40,US,0
56,Private,119859,10,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,1
61,Non-Private,268797,9,Married,Other,Non-Husband,Non-White,Female,0,0,17,US,0
17,Private,46496,7,Non-Married,Other,Non-Husband,White,Male,0,0,5,US,0
41,Non-Private,74581,13,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,65,US,0
20,Private,161092,10,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,14,US,0
41,Private,221947,10,Married,Managerial-Specialist,Husband,White,Male,0,1887,50,US,1
41,Private,282948,10,Married,Other,Husband,Non-White,Male,3137,0,40,US,0
59,Private,249814,9,Non-Married,Other,Non-Husband,White,Female,0,0,37,US,0
46,Private,271828,9,Married,Other,Husband,White,Male,0,0,40,US,1
52,Non-Private,133403,9,Married,Other,Husband,White,Male,0,0,40,US,1
28,Private,183780,9,Married,Other,Husband,White,Male,0,1740,40,US,0
40,Private,70539,10,Married,Other,Husband,White,Male,4386,0,50,US,0
27,Private,394927,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
38,Private,165472,13,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
35,Private,81232,13,Married,Other,Husband,White,Male,15024,0,50,US,1
32,Private,167063,13,Married,Other,Husband,White,Male,0,0,40,US,0
35,Private,287658,10,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Male,0,0,40,US,0
48,Private,139290,6,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,48,US,0
17,Private,401198,7,Non-Married,Other,Non-Husband,White,Female,0,0,15,US,0
45,Non-Private,106910,9,Non-Married,Other,Non-Husband,Non-White,Female,0,0,40,US,0
52,Non-Private,195462,9,Married,Other,Husband,White,Male,0,0,98,US,1
38,Private,277347,9,Married,Other,Husband,White,Male,0,0,50,US,0
50,Non-Private,138358,10,Non-Married,Other,Non-Husband,Non-White,Female,0,0,28,US,0
24,Private,180060,14,Non-Married,Managerial-Specialist,Non-Husband,White,Male,6849,0,90,US,0
49,Private,105449,13,Non-Married,Other,Non-Husband,White,Male,0,0,25,US,0
21,Private,364685,7,Non-Married,Other,Non-Husband,White,Female,0,0,35,US,0
36,Private,162029,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,3325,0,40,US,0
60,Non-Private,75257,9,Married,Other,Non-Husband,White,Female,0,0,40,US,0
23,Private,120068,11,Married,Other,Husband,White,Male,0,0,40,US,0
51,Private,257126,6,Married,Other,Husband,White,Male,0,0,40,US,0
45,Private,281565,9,Non-Married,Other,Non-Husband,Non-White,Female,0,0,50,Non-US,0
21,Private,229769,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,Non-US,0
34,Private,144798,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
47,Non-Private,84735,14,Married,Managerial-Specialist,Non-Husband,White,Female,0,0,20,US,1
53,Non-Private,84278,13,Married,Managerial-Specialist,Husband,White,Male,0,0,48,US,1
25,Private,143062,13,Non-Married,Other,Non-Husband,White,Female,2463,0,30,US,0
28,Private,328923,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,38,US,0
43,Private,243380,10,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
27,Private,76978,9,Non-Married,Other,Non-Husband,Non-White,Female,0,0,40,US,0
57,Private,548256,8,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,40,US,0
30,Private,254905,9,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
26,Non-Private,86646,10,Married,Other,Husband,White,Male,0,0,45,US,0
33,Private,255334,13,Married,Managerial-Specialist,Husband,White,Male,0,0,25,US,1
30,Private,175690,10,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,0
51,Private,123429,14,Married,Managerial-Specialist,Husband,White,Male,0,0,50,US,1
43,Non-Private,34640,9,Married,Managerial-Specialist,Husband,Non-White,Male,0,1887,40,US,1
